WKT,InputID,TargetID,Distance
"MULTIPOINT ((-72.320012 -35.966937),(-71.802082 -36.092633))",COPIHUE,CAUQUENES,48719.8500738801
"MULTIPOINT ((-72.534301 -35.737503),(-71.802082 -36.092633))",COPIHUE,CHANCO,76945.2319084754
"MULTIPOINT ((-72.576705 -35.815496),(-71.802082 -36.092633))",COPIHUE,PELLUHUE,76349.4075040766
"MULTIPOINT ((-72.708459 -35.937406),(-71.802082 -36.092633))",COPIHUE,QUILICURA,83502.1160203678
"MULTIPOINT ((-71.802082 -36.092633),(-71.240234 -34.978782))",COPIHUE,CURICO,133673.566951543
"MULTIPOINT ((-71.802082 -36.092633),(-71.197073 -34.940164))",COPIHUE,SARMIENTO,139145.600982525
"MULTIPOINT ((-71.802082 -36.092633),(-71.331099 -34.936378))",COPIHUE,VILLA LOS NICHES,135213.323237278
"MULTIPOINT ((-71.802082 -36.092633),(-71.10015 -34.96288))",COPIHUE,SAN ALBERTO,140586.173818743
"MULTIPOINT ((-71.803596 -34.974238),(-71.802082 -36.092633))",COPIHUE,HUALA�E,124086.434348335
"MULTIPOINT ((-71.984569 -34.984839),(-71.802082 -36.092633))",COPIHUE,LICANTEN,124019.290293968
"MULTIPOINT ((-72.186743 -34.946222),(-71.802082 -36.092633))",COPIHUE,ILOCA,131892.952817762
"MULTIPOINT ((-71.802082 -36.092633),(-71.283395 -35.115836))",COPIHUE,MOLINA,118128.85281406
"MULTIPOINT ((-71.802082 -36.092633),(-71.358358 -35.137795))",COPIHUE,ITAHUE UNO,113311.759656568
"MULTIPOINT ((-71.802082 -36.092633),(-71.318226 -34.924263))",COPIHUE,RAUCO,136860.199149792
"MULTIPOINT ((-71.802082 -36.092633),(-71.133468 -34.961366))",COPIHUE,ROMERAL,139395.37889665
"MULTIPOINT ((-71.802082 -36.092633),(-71.332613 -35.004527))",COPIHUE,SAGRADA  FAMILIA,128010.795832976
"MULTIPOINT ((-71.802082 -36.092633),(-71.606722 -35.090848))",COPIHUE,VILLA PRAT,112550.654709943
"MULTIPOINT ((-71.802082 -36.092633),(-71.166785 -34.871258))",COPIHUE,TENO,147264.171669217
"MULTIPOINT ((-72.082248 -34.762977),(-71.802082 -36.092633))",COPIHUE,LLICO,149700.82460029
"MULTIPOINT ((-71.993655 -34.881859),(-71.802082 -36.092633))",COPIHUE,LAGO VICHUQUEN,135454.861280325
"MULTIPOINT ((-71.802082 -36.092633),(-71.590821 -35.84957))",COPIHUE,LINARES,33022.2278446632
"MULTIPOINT ((-71.802082 -36.092633),(-71.501471 -35.828368))",COPIHUE,VARA GRUESA,39939.559569108
"MULTIPOINT ((-71.802082 -36.092633),(-71.684715 -35.848055))",COPIHUE,LAS OBRAS,29129.6766001644
"MULTIPOINT ((-71.802082 -36.092633),(-71.405305 -35.695857))",COPIHUE,COLBUN,56757.8280332235
"MULTIPOINT ((-71.802082 -36.092633),(-71.417421 -35.760219))",COPIHUE,PANIMAVIDA,50650.9236107817
"MULTIPOINT ((-71.802082 -36.092633),(-71.683957 -35.966937))",COPIHUE,LONGAVI,17546.3136808815
"MULTIPOINT ((-71.826312 -36.146395),(-71.802082 -36.092633))",COPIHUE,PARRAL,6351.81130986633
"MULTIPOINT ((-71.802082 -36.092633),(-71.760435 -36.052501))",COPIHUE,RETIRO,5822.7381088115
"MULTIPOINT ((-71.802082 -36.092633),(-71.73204 -35.592498))",COPIHUE,SAN JAVIER,55852.6241436796
"MULTIPOINT ((-71.802082 -36.092633),(-71.699102 -35.561074))",COPIHUE,BOBADILLA,59709.084780755
"MULTIPOINT ((-71.802082 -36.092633),(-71.744913 -35.674655))",COPIHUE,VILLA ALEGRE,46663.9230805605
"MULTIPOINT ((-71.802082 -36.092633),(-71.590064 -35.752269))",COPIHUE,YERBAS BUENAS,42336.9101872517
"MULTIPOINT ((-71.73204 -35.592498),(-71.661999 -35.432349))",SAN JAVIER,TALCA,18870.3825366901
"MULTIPOINT ((-71.73204 -35.592498),(-71.596878 -35.366472))",SAN JAVIER,PANGUILEMO,27916.6515664943
"MULTIPOINT ((-71.73204 -35.592498),(-71.564319 -35.447493))",SAN JAVIER,HUILQUILEMU,22142.3328619264
"MULTIPOINT ((-72.412391 -35.335426),(-71.73204 -35.592498))",SAN JAVIER,CONSTITUCION,68023.4973137103
"MULTIPOINT ((-72.333641 -35.427048),(-71.73204 -35.592498))",SAN JAVIER,SANTA OLGA,57580.5796727639
"MULTIPOINT ((-72.494926 -35.469452),(-71.73204 -35.592498))",SAN JAVIER,LOS PELLINES,70523.3944480739
"MULTIPOINT ((-72.020157 -35.096149),(-71.73204 -35.592498))",SAN JAVIER,CUREPTO,60979.3805173958
"MULTIPOINT ((-72.281394 -35.592119),(-71.73204 -35.592498))",SAN JAVIER,EMPEDRADO,49785.4192163687
"MULTIPOINT ((-71.73204 -35.592498),(-71.695315 -35.520942))",SAN JAVIER,MAULE,8609.16260799216
"MULTIPOINT ((-71.73204 -35.592498),(-71.692287 -35.458094))",SAN JAVIER,CULENAR,15341.8683539823
"MULTIPOINT ((-71.73204 -35.592498),(-71.702888 -35.449764))",SAN JAVIER,VILLA FRANCIA,16055.6003572686
"MULTIPOINT ((-71.73204 -35.592498),(-71.688501 -35.498226))",SAN JAVIER,CHACARILLAS,11179.8439871595
"MULTIPOINT ((-71.73204 -35.592498),(-71.446951 -35.383887))",SAN JAVIER,PELARCO,34712.3262500826
"MULTIPOINT ((-71.807382 -35.392217),(-71.73204 -35.592498))",SAN JAVIER,PENCAHUE,23248.9418687637
"MULTIPOINT ((-71.73204 -35.592498),(-71.256893 -35.281664))",SAN JAVIER,CUMPEO,55232.801752127
"MULTIPOINT ((-71.73204 -35.592498),(-71.487841 -35.534572))",SAN JAVIER,SAN CLEMENTE,23052.5782226379
"MULTIPOINT ((-71.73204 -35.592498),(-71.523429 -35.309681))",SAN JAVIER,SAN RAFAEL,36650.5402557191
"MULTIPOINT ((-72.320012 -35.966937),(-71.73204 -35.592498))",SAN JAVIER,CAUQUENES,67469.1803194092
"MULTIPOINT ((-72.534301 -35.737503),(-71.73204 -35.592498))",SAN JAVIER,CHANCO,74399.6411958689
"MULTIPOINT ((-72.576705 -35.815496),(-71.73204 -35.592498))",SAN JAVIER,PELLUHUE,80345.9069720203
"MULTIPOINT ((-72.708459 -35.937406),(-71.73204 -35.592498))",SAN JAVIER,QUILICURA,96233.8143235563
"MULTIPOINT ((-71.73204 -35.592498),(-71.240234 -34.978782))",SAN JAVIER,CURICO,81472.1589535419
"MULTIPOINT ((-71.73204 -35.592498),(-71.197073 -34.940164))",SAN JAVIER,SARMIENTO,87220.0782712422
"MULTIPOINT ((-71.73204 -35.592498),(-71.331099 -34.936378))",SAN JAVIER,VILLA LOS NICHES,81424.0076342209
"MULTIPOINT ((-71.73204 -35.592498),(-71.10015 -34.96288))",SAN JAVIER,SAN ALBERTO,90467.3018196669
"MULTIPOINT ((-71.803596 -34.974238),(-71.73204 -35.592498))",SAN JAVIER,HUALA�E,68901.5223836715
"MULTIPOINT ((-71.984569 -34.984839),(-71.73204 -35.592498))",SAN JAVIER,LICANTEN,71223.3889793284
"MULTIPOINT ((-72.186743 -34.946222),(-71.73204 -35.592498))",SAN JAVIER,ILOCA,82781.2270638578
"MULTIPOINT ((-71.73204 -35.592498),(-71.283395 -35.115836))",SAN JAVIER,MOLINA,66780.4028719348
"MULTIPOINT ((-71.73204 -35.592498),(-71.358358 -35.137795))",SAN JAVIER,ITAHUE UNO,60813.7040096115
"MULTIPOINT ((-71.73204 -35.592498),(-71.318226 -34.924263))",SAN JAVIER,RAUCO,83152.8547667616
"MULTIPOINT ((-71.73204 -35.592498),(-71.133468 -34.961366))",SAN JAVIER,ROMERAL,88704.896710058
"MULTIPOINT ((-71.73204 -35.592498),(-71.332613 -35.004527))",SAN JAVIER,SAGRADA  FAMILIA,74667.2193381545
"MULTIPOINT ((-71.73204 -35.592498),(-71.606722 -35.090848))",SAN JAVIER,VILLA PRAT,56810.4450760847
"MULTIPOINT ((-71.73204 -35.592498),(-71.166785 -34.871258))",SAN JAVIER,TENO,95133.5358756596
"MULTIPOINT ((-72.082248 -34.762977),(-71.73204 -35.592498))",SAN JAVIER,LLICO,97402.0869341164
"MULTIPOINT ((-71.993655 -34.881859),(-71.73204 -35.592498))",SAN JAVIER,LAGO VICHUQUEN,82359.4570328468
"MULTIPOINT ((-71.73204 -35.592498),(-71.590821 -35.84957))",SAN JAVIER,LINARES,31254.3262924487
"MULTIPOINT ((-71.73204 -35.592498),(-71.501471 -35.828368))",SAN JAVIER,VARA GRUESA,33469.9184025836
"MULTIPOINT ((-71.73204 -35.592498),(-71.684715 -35.848055))",SAN JAVIER,LAS OBRAS,28676.5251722195
"MULTIPOINT ((-71.73204 -35.592498),(-71.405305 -35.695857))",SAN JAVIER,COLBUN,31735.8323112086
"MULTIPOINT ((-71.73204 -35.592498),(-71.417421 -35.760219))",SAN JAVIER,PANIMAVIDA,34022.9379857822
"MULTIPOINT ((-71.73204 -35.592498),(-71.683957 -35.966937))",SAN JAVIER,LONGAVI,41772.6839033502
"MULTIPOINT ((-71.826312 -36.146395),(-71.73204 -35.592498))",SAN JAVIER,PARRAL,62045.4241109783
"MULTIPOINT ((-71.760435 -36.052501),(-71.73204 -35.592498))",SAN JAVIER,RETIRO,51104.4185359821
"MULTIPOINT ((-71.802082 -36.092633),(-71.73204 -35.592498))",SAN JAVIER,COPIHUE,55852.6241436795
"MULTIPOINT ((-71.73204 -35.592498),(-71.699102 -35.561074))",SAN JAVIER,BOBADILLA,4590.17254506697
"MULTIPOINT ((-71.744913 -35.674655),(-71.73204 -35.592498))",SAN JAVIER,VILLA ALEGRE,9189.77588004314
"MULTIPOINT ((-71.73204 -35.592498),(-71.590064 -35.752269))",SAN JAVIER,YERBAS BUENAS,21896.7811500149
"MULTIPOINT ((-71.699102 -35.561074),(-71.661999 -35.432349))",BOBADILLA,TALCA,14673.3987287903
"MULTIPOINT ((-71.699102 -35.561074),(-71.596878 -35.366472))",BOBADILLA,PANGUILEMO,23500.3210239584
"MULTIPOINT ((-71.699102 -35.561074),(-71.564319 -35.447493))",BOBADILLA,HUILQUILEMU,17559.3913717307
"MULTIPOINT ((-72.412391 -35.335426),(-71.699102 -35.561074))",BOBADILLA,CONSTITUCION,69428.4197563291
"MULTIPOINT ((-72.333641 -35.427048),(-71.699102 -35.561074))",BOBADILLA,SANTA OLGA,59464.7168839205
"MULTIPOINT ((-72.494926 -35.469452),(-71.699102 -35.561074))",BOBADILLA,LOS PELLINES,72902.956881003
"MULTIPOINT ((-72.020157 -35.096149),(-71.699102 -35.561074))",BOBADILLA,CUREPTO,59268.7248329505
"MULTIPOINT ((-72.281394 -35.592119),(-71.699102 -35.561074))",BOBADILLA,EMPEDRADO,52892.9929792289
"MULTIPOINT ((-71.699102 -35.561074),(-71.695315 -35.520942))",BOBADILLA,MAULE,4465.88968906928
"MULTIPOINT ((-71.699102 -35.561074),(-71.692287 -35.458094))",BOBADILLA,CULENAR,11442.3390364919
"MULTIPOINT ((-71.702888 -35.449764),(-71.699102 -35.561074))",BOBADILLA,VILLA FRANCIA,12354.6043850227
"MULTIPOINT ((-71.699102 -35.561074),(-71.688501 -35.498226))",BOBADILLA,CHACARILLAS,7038.97847694281
"MULTIPOINT ((-71.699102 -35.561074),(-71.446951 -35.383887))",BOBADILLA,PELARCO,30169.5706138602
"MULTIPOINT ((-71.807382 -35.392217),(-71.699102 -35.561074))",BOBADILLA,PENCAHUE,21155.4793960873
"MULTIPOINT ((-71.699102 -35.561074),(-71.256893 -35.281664))",BOBADILLA,CUMPEO,50733.1494709872
"MULTIPOINT ((-71.699102 -35.561074),(-71.487841 -35.534572))",BOBADILLA,SAN CLEMENTE,19380.5682172325
"MULTIPOINT ((-71.699102 -35.561074),(-71.523429 -35.309681))",BOBADILLA,SAN RAFAEL,32130.8972595618
"MULTIPOINT ((-72.320012 -35.966937),(-71.699102 -35.561074))",BOBADILLA,CAUQUENES,71976.9224355596
"MULTIPOINT ((-72.534301 -35.737503),(-71.699102 -35.561074))",BOBADILLA,CHANCO,78128.3819861402
"MULTIPOINT ((-72.576705 -35.815496),(-71.699102 -35.561074))",BOBADILLA,PELLUHUE,84304.3510824632
"MULTIPOINT ((-72.708459 -35.937406),(-71.699102 -35.561074))",BOBADILLA,QUILICURA,100389.680317142
"MULTIPOINT ((-71.699102 -35.561074),(-71.240234 -34.978782))",BOBADILLA,CURICO,76919.6306845777
"MULTIPOINT ((-71.699102 -35.561074),(-71.197073 -34.940164))",BOBADILLA,SARMIENTO,82661.0912352048
"MULTIPOINT ((-71.699102 -35.561074),(-71.331099 -34.936378))",BOBADILLA,VILLA LOS NICHES,76975.102993031
"MULTIPOINT ((-71.699102 -35.561074),(-71.10015 -34.96288))",BOBADILLA,SAN ALBERTO,85877.7896480796
"MULTIPOINT ((-71.803596 -34.974238),(-71.699102 -35.561074))",BOBADILLA,HUALA�E,65797.3735289583
"MULTIPOINT ((-71.984569 -34.984839),(-71.699102 -35.561074))",BOBADILLA,LICANTEN,69005.1901553352
"MULTIPOINT ((-72.186743 -34.946222),(-71.699102 -35.561074))",BOBADILLA,ILOCA,81379.5555046893
"MULTIPOINT ((-71.699102 -35.561074),(-71.283395 -35.115836))",BOBADILLA,MOLINA,62196.1912254633
"MULTIPOINT ((-71.699102 -35.561074),(-71.358358 -35.137795))",BOBADILLA,ITAHUE UNO,56255.7120974501
"MULTIPOINT ((-71.699102 -35.561074),(-71.318226 -34.924263))",BOBADILLA,RAUCO,78697.5253893143
"MULTIPOINT ((-71.699102 -35.561074),(-71.133468 -34.961366))",BOBADILLA,ROMERAL,84119.4695162565
"MULTIPOINT ((-71.699102 -35.561074),(-71.332613 -35.004527))",BOBADILLA,SAGRADA  FAMILIA,70172.6903531185
"MULTIPOINT ((-71.699102 -35.561074),(-71.606722 -35.090848))",BOBADILLA,VILLA PRAT,52841.8107661237
"MULTIPOINT ((-71.699102 -35.561074),(-71.166785 -34.871258))",BOBADILLA,TENO,90586.5866699544
"MULTIPOINT ((-72.082248 -34.762977),(-71.699102 -35.561074))",BOBADILLA,LLICO,95176.0485024748
"MULTIPOINT ((-71.993655 -34.881859),(-71.699102 -35.561074))",BOBADILLA,LAGO VICHUQUEN,79984.5097363164
"MULTIPOINT ((-71.699102 -35.561074),(-71.590821 -35.84957))",BOBADILLA,LINARES,33475.9900528943
"MULTIPOINT ((-71.699102 -35.561074),(-71.501471 -35.828368))",BOBADILLA,VARA GRUESA,34633.9540246562
"MULTIPOINT ((-71.699102 -35.561074),(-71.684715 -35.848055))",BOBADILLA,LAS OBRAS,31868.1645665698
"MULTIPOINT ((-71.699102 -35.561074),(-71.405305 -35.695857))",BOBADILLA,COLBUN,30527.2612913398
"MULTIPOINT ((-71.699102 -35.561074),(-71.417421 -35.760219))",BOBADILLA,PANIMAVIDA,33745.5297296269
"MULTIPOINT ((-71.699102 -35.561074),(-71.683957 -35.966937))",BOBADILLA,LONGAVI,45053.2022182858
"MULTIPOINT ((-71.826312 -36.146395),(-71.699102 -35.561074))",BOBADILLA,PARRAL,65953.7447621692
"MULTIPOINT ((-71.760435 -36.052501),(-71.699102 -35.561074))",BOBADILLA,RETIRO,54807.5528354525
"MULTIPOINT ((-71.802082 -36.092633),(-71.699102 -35.561074))",BOBADILLA,COPIHUE,59709.0847807553
"MULTIPOINT ((-71.73204 -35.592498),(-71.699102 -35.561074))",BOBADILLA,SAN JAVIER,4590.17254506704
"MULTIPOINT ((-71.744913 -35.674655),(-71.699102 -35.561074))",BOBADILLA,VILLA ALEGRE,13267.8698064316
"MULTIPOINT ((-71.699102 -35.561074),(-71.590064 -35.752269))",BOBADILLA,YERBAS BUENAS,23398.85200886
"MULTIPOINT ((-71.744913 -35.674655),(-71.661999 -35.432349))",VILLA ALEGRE,TALCA,27915.361775499
"MULTIPOINT ((-71.744913 -35.674655),(-71.596878 -35.366472))",VILLA ALEGRE,PANGUILEMO,36734.9920288761
"MULTIPOINT ((-71.744913 -35.674655),(-71.564319 -35.447493))",VILLA ALEGRE,HUILQUILEMU,30054.9410973811
"MULTIPOINT ((-72.412391 -35.335426),(-71.744913 -35.674655))",VILLA ALEGRE,CONSTITUCION,71299.1817701398
"MULTIPOINT ((-72.333641 -35.427048),(-71.744913 -35.674655))",VILLA ALEGRE,SANTA OLGA,60035.4722434821
"MULTIPOINT ((-72.494926 -35.469452),(-71.744913 -35.674655))",VILLA ALEGRE,LOS PELLINES,71698.0515280925
"MULTIPOINT ((-72.020157 -35.096149),(-71.744913 -35.674655))",VILLA ALEGRE,CUREPTO,68883.6995371417
"MULTIPOINT ((-72.281394 -35.592119),(-71.744913 -35.674655))",VILLA ALEGRE,EMPEDRADO,49449.268230834
"MULTIPOINT ((-71.744913 -35.674655),(-71.695315 -35.520942))",VILLA ALEGRE,MAULE,17636.9930876267
"MULTIPOINT ((-71.744913 -35.674655),(-71.692287 -35.458094))",VILLA ALEGRE,CULENAR,24496.7069713771
"MULTIPOINT ((-71.744913 -35.674655),(-71.702888 -35.449764))",VILLA ALEGRE,VILLA FRANCIA,25241.0595178479
"MULTIPOINT ((-71.744913 -35.674655),(-71.688501 -35.498226))",VILLA ALEGRE,CHACARILLAS,20231.7096445199
"MULTIPOINT ((-71.744913 -35.674655),(-71.446951 -35.383887))",VILLA ALEGRE,PELARCO,42083.9215916503
"MULTIPOINT ((-71.807382 -35.392217),(-71.744913 -35.674655))",VILLA ALEGRE,PENCAHUE,31844.6152273362
"MULTIPOINT ((-71.744913 -35.674655),(-71.256893 -35.281664))",VILLA ALEGRE,CUMPEO,62150.6291341644
"MULTIPOINT ((-71.744913 -35.674655),(-71.487841 -35.534572))",VILLA ALEGRE,SAN CLEMENTE,28002.9167403498
"MULTIPOINT ((-71.744913 -35.674655),(-71.523429 -35.309681))",VILLA ALEGRE,SAN RAFAEL,45206.525412572
"MULTIPOINT ((-72.320012 -35.966937),(-71.744913 -35.674655))",VILLA ALEGRE,CAUQUENES,61258.4415040318
"MULTIPOINT ((-72.534301 -35.737503),(-71.744913 -35.674655))",VILLA ALEGRE,CHANCO,71776.6305450688
"MULTIPOINT ((-72.576705 -35.815496),(-71.744913 -35.674655))",VILLA ALEGRE,PELLUHUE,76843.508885735
"MULTIPOINT ((-72.708459 -35.937406),(-71.744913 -35.674655))",VILLA ALEGRE,QUILICURA,91838.7315535837
"MULTIPOINT ((-71.744913 -35.674655),(-71.240234 -34.978782))",VILLA ALEGRE,CURICO,89811.7407998416
"MULTIPOINT ((-71.744913 -35.674655),(-71.197073 -34.940164))",VILLA ALEGRE,SARMIENTO,95513.0982037338
"MULTIPOINT ((-71.744913 -35.674655),(-71.331099 -34.936378))",VILLA ALEGRE,VILLA LOS NICHES,90141.3183010805
"MULTIPOINT ((-71.744913 -35.674655),(-71.10015 -34.96288))",VILLA ALEGRE,SAN ALBERTO,98353.6843177762
"MULTIPOINT ((-71.803596 -34.974238),(-71.744913 -35.674655))",VILLA ALEGRE,HUALA�E,77891.8072748692
"MULTIPOINT ((-71.984569 -34.984839),(-71.744913 -35.674655))",VILLA ALEGRE,LICANTEN,79574.0957179465
"MULTIPOINT ((-72.186743 -34.946222),(-71.744913 -35.674655))",VILLA ALEGRE,ILOCA,90254.2279093209
"MULTIPOINT ((-71.744913 -35.674655),(-71.283395 -35.115836))",VILLA ALEGRE,MOLINA,74845.510299682
"MULTIPOINT ((-71.744913 -35.674655),(-71.358358 -35.137795))",VILLA ALEGRE,ITAHUE UNO,69142.5293565123
"MULTIPOINT ((-71.744913 -35.674655),(-71.318226 -34.924263))",VILLA ALEGRE,RAUCO,91853.9854335303
"MULTIPOINT ((-71.744913 -35.674655),(-71.133468 -34.961366))",VILLA ALEGRE,ROMERAL,96716.029002975
"MULTIPOINT ((-71.744913 -35.674655),(-71.332613 -35.004527))",VILLA ALEGRE,SAGRADA  FAMILIA,83262.01691006
"MULTIPOINT ((-71.744913 -35.674655),(-71.606722 -35.090848))",VILLA ALEGRE,VILLA PRAT,65977.7579601346
"MULTIPOINT ((-71.744913 -35.674655),(-71.166785 -34.871258))",VILLA ALEGRE,TENO,103496.058898335
"MULTIPOINT ((-72.082248 -34.762977),(-71.744913 -35.674655))",VILLA ALEGRE,LLICO,105705.574838021
"MULTIPOINT ((-71.993655 -34.881859),(-71.744913 -35.674655))",VILLA ALEGRE,LAGO VICHUQUEN,90821.7201933016
"MULTIPOINT ((-71.744913 -35.674655),(-71.590821 -35.84957))",VILLA ALEGRE,LINARES,23892.3143793691
"MULTIPOINT ((-71.744913 -35.674655),(-71.501471 -35.828368))",VILLA ALEGRE,VARA GRUESA,27851.0550155688
"MULTIPOINT ((-71.744913 -35.674655),(-71.684715 -35.848055))",VILLA ALEGRE,LAS OBRAS,19994.903434871
"MULTIPOINT ((-71.744913 -35.674655),(-71.405305 -35.695857))",VILLA ALEGRE,COLBUN,30831.3790777908
"MULTIPOINT ((-71.744913 -35.674655),(-71.417421 -35.760219))",VILLA ALEGRE,PANIMAVIDA,31116.4684926817
"MULTIPOINT ((-71.744913 -35.674655),(-71.683957 -35.966937))",VILLA ALEGRE,LONGAVI,32894.834068934
"MULTIPOINT ((-71.826312 -36.146395),(-71.744913 -35.674655))",VILLA ALEGRE,PARRAL,52856.1890136588
"MULTIPOINT ((-71.760435 -36.052501),(-71.744913 -35.674655))",VILLA ALEGRE,RETIRO,41947.8932805929
"MULTIPOINT ((-71.802082 -36.092633),(-71.744913 -35.674655))",VILLA ALEGRE,COPIHUE,46663.9230805605
"MULTIPOINT ((-71.744913 -35.674655),(-71.73204 -35.592498))",VILLA ALEGRE,SAN JAVIER,9189.77588004273
"MULTIPOINT ((-71.744913 -35.674655),(-71.699102 -35.561074))",VILLA ALEGRE,BOBADILLA,13267.8698064314
"MULTIPOINT ((-71.744913 -35.674655),(-71.590064 -35.752269))",VILLA ALEGRE,YERBAS BUENAS,16446.8074244873
"MULTIPOINT ((-71.661999 -35.432349),(-71.590064 -35.752269))",YERBAS BUENAS,TALCA,36089.2779585082
"MULTIPOINT ((-71.596878 -35.366472),(-71.590064 -35.752269))",YERBAS BUENAS,PANGUILEMO,42808.9647749418
"MULTIPOINT ((-71.590064 -35.752269),(-71.564319 -35.447493))",YERBAS BUENAS,HUILQUILEMU,33895.7642293716
"MULTIPOINT ((-72.412391 -35.335426),(-71.590064 -35.752269))",YERBAS BUENAS,CONSTITUCION,87745.9843554569
"MULTIPOINT ((-72.333641 -35.427048),(-71.590064 -35.752269))",YERBAS BUENAS,SANTA OLGA,76441.431179237
"MULTIPOINT ((-72.494926 -35.469452),(-71.590064 -35.752269))",YERBAS BUENAS,LOS PELLINES,87784.0616054134
"MULTIPOINT ((-72.020157 -35.096149),(-71.590064 -35.752269))",YERBAS BUENAS,CUREPTO,82611.8266919747
"MULTIPOINT ((-72.281394 -35.592119),(-71.590064 -35.752269))",YERBAS BUENAS,EMPEDRADO,65063.0630512489
"MULTIPOINT ((-71.695315 -35.520942),(-71.590064 -35.752269))",YERBAS BUENAS,MAULE,27379.5122094024
"MULTIPOINT ((-71.692287 -35.458094),(-71.590064 -35.752269))",YERBAS BUENAS,CULENAR,33928.0460063846
"MULTIPOINT ((-71.702888 -35.449764),(-71.590064 -35.752269))",YERBAS BUENAS,VILLA FRANCIA,35085.965875209
"MULTIPOINT ((-71.688501 -35.498226),(-71.590064 -35.752269))",YERBAS BUENAS,CHACARILLAS,29563.5100816864
"MULTIPOINT ((-71.590064 -35.752269),(-71.446951 -35.383887))",YERBAS BUENAS,PELARCO,42881.955594024
"MULTIPOINT ((-71.807382 -35.392217),(-71.590064 -35.752269))",YERBAS BUENAS,PENCAHUE,44541.2283878089
"MULTIPOINT ((-71.590064 -35.752269),(-71.256893 -35.281664))",YERBAS BUENAS,CUMPEO,60329.2992122793
"MULTIPOINT ((-71.590064 -35.752269),(-71.487841 -35.534572))",YERBAS BUENAS,SAN CLEMENTE,25867.5167080952
"MULTIPOINT ((-71.590064 -35.752269),(-71.523429 -35.309681))",YERBAS BUENAS,SAN RAFAEL,49475.7684776394
"MULTIPOINT ((-72.320012 -35.966937),(-71.590064 -35.752269))",YERBAS BUENAS,CAUQUENES,70101.5885728307
"MULTIPOINT ((-72.534301 -35.737503),(-71.590064 -35.752269))",YERBAS BUENAS,CHANCO,85424.629110613
"MULTIPOINT ((-72.576705 -35.815496),(-71.590064 -35.752269))",YERBAS BUENAS,PELLUHUE,89476.3305897852
"MULTIPOINT ((-72.708459 -35.937406),(-71.590064 -35.752269))",YERBAS BUENAS,QUILICURA,103102.241201767
"MULTIPOINT ((-71.590064 -35.752269),(-71.240234 -34.978782))",YERBAS BUENAS,CURICO,91515.9519786995
"MULTIPOINT ((-71.590064 -35.752269),(-71.197073 -34.940164))",YERBAS BUENAS,SARMIENTO,96923.8663183673
"MULTIPOINT ((-71.590064 -35.752269),(-71.331099 -34.936378))",YERBAS BUENAS,VILLA LOS NICHES,93531.4328753804
"MULTIPOINT ((-71.590064 -35.752269),(-71.10015 -34.96288))",YERBAS BUENAS,SAN ALBERTO,98249.6268729197
"MULTIPOINT ((-71.803596 -34.974238),(-71.590064 -35.752269))",YERBAS BUENAS,HUALA�E,88474.88378088
"MULTIPOINT ((-71.984569 -34.984839),(-71.590064 -35.752269))",YERBAS BUENAS,LICANTEN,92384.1403073556
"MULTIPOINT ((-72.186743 -34.946222),(-71.590064 -35.752269))",YERBAS BUENAS,ILOCA,104589.707518524
"MULTIPOINT ((-71.590064 -35.752269),(-71.283395 -35.115836))",YERBAS BUENAS,MOLINA,75903.6982510099
"MULTIPOINT ((-71.590064 -35.752269),(-71.358358 -35.137795))",YERBAS BUENAS,ITAHUE UNO,71346.9393215835
"MULTIPOINT ((-71.590064 -35.752269),(-71.318226 -34.924263))",YERBAS BUENAS,RAUCO,95130.5054096329
"MULTIPOINT ((-71.590064 -35.752269),(-71.133468 -34.961366))",YERBAS BUENAS,ROMERAL,97066.8234366798
"MULTIPOINT ((-71.590064 -35.752269),(-71.332613 -35.004527))",YERBAS BUENAS,SAGRADA  FAMILIA,86195.2399765737
"MULTIPOINT ((-71.606722 -35.090848),(-71.590064 -35.752269))",YERBAS BUENAS,VILLA PRAT,73399.1397499489
"MULTIPOINT ((-71.590064 -35.752269),(-71.166785 -34.871258))",YERBAS BUENAS,TENO,105051.042591537
"MULTIPOINT ((-72.082248 -34.762977),(-71.590064 -35.752269))",YERBAS BUENAS,LLICO,118543.742824897
"MULTIPOINT ((-71.993655 -34.881859),(-71.590064 -35.752269))",YERBAS BUENAS,LAGO VICHUQUEN,103307.291597796
"MULTIPOINT ((-71.590821 -35.84957),(-71.590064 -35.752269))",YERBAS BUENAS,LINARES,10796.2798998361
"MULTIPOINT ((-71.590064 -35.752269),(-71.501471 -35.828368))",YERBAS BUENAS,VARA GRUESA,11637.757568785
"MULTIPOINT ((-71.684715 -35.848055),(-71.590064 -35.752269))",YERBAS BUENAS,LAS OBRAS,13643.7245570054
"MULTIPOINT ((-71.590064 -35.752269),(-71.405305 -35.695857))",YERBAS BUENAS,COLBUN,17849.7713051955
"MULTIPOINT ((-71.590064 -35.752269),(-71.417421 -35.760219))",YERBAS BUENAS,PANIMAVIDA,15638.7855752807
